 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
340,1.128,744.351,565,1169,1.128,4313.162,4176,4509,1.128,167.892,148,184
341,1.128,739.135,531,1140,1.128,4308.567,4087,4605,1.128,165.838,140,194
342,1.128,731.757,535,1141,1.128,4287.162,4100,4541,1.128,166.919,150,189
343,1.128,744.946,513,1142,1.128,4341.514,4140,4559,1.128,168.162,143,196
344,1.128,738.730,508,1206,1.128,4245.054,4009,4418,1.128,163.514,144,190
345,1.128,736.865,551,1093,1.128,4232.459,4052,4402,1.128,165.135,138,199
346,1.128,731.216,521,1077,1.128,4259.433,4001,4444,1.128,165.432,132,193
347,1.128,726.000,529,1133,1.128,4209.243,4011,4406,1.128,165.270,150,188
348,1.128,760.487,556,1161,1.128,4311.595,4086,4505,1.128,168.135,139,188
349,1.128,739.513,528,1182,1.128,4233.729,4012,4439,1.128,166.757,150,184
350,1.128,729.622,546,1117,1.128,4178.514,3914,4426,1.128,163.378,148,199
351,1.128,744.216,548,1161,1.128,4254.189,4022,4440,1.128,167.568,141,195
352,1.128,745.865,558,1139,1.128,4197.676,4022,4400,1.128,165.405,139,181
353,1.128,735.946,511,1168,1.128,4192.433,3979,4325,1.128,167.676,147,191
354,1.128,733.405,533,1143,1.128,4185.648,3977,4403,1.128,166.730,149,191
355,1.128,745.297,549,1160,1.128,4246.757,4050,4553,1.128,167.054,150,187
356,1.128,758.568,575,1163,1.128,4284.973,4102,4443,1.128,164.541,141,190
357,1.128,744.189,533,1153,1.128,4223.271,4081,4432,1.128,166.622,149,189
358,1.128,745.162,570,1165,1.128,4184.541,4005,4465,1.128,165.459,139,191
359,1.128,738.162,571,1111,1.128,4172.108,4025,4343,1.128,163.757,147,180
360,1.128,766.108,562,1215,1.128,4282.946,4112,4460,1.128,168.622,152,196
361,1.128,742.081,527,1218,1.128,4186.405,3940,4448,1.128,164.081,139,182
362,1.128,749.324,573,1118,1.128,4204.622,4028,4404,1.128,162.811,139,187
363,1.128,742.270,551,1169,1.128,4189.784,4027,4430,1.128,165.297,148,192
364,1.128,744.243,539,1191,1.128,4150.622,3900,4345,1.128,166.351,145,202
365,1.128,755.622,543,1154,1.128,4261.216,4018,4523,1.128,164.865,147,194
366,1.128,749.351,551,1165,1.128,4199.108,4036,4388,1.128,165.054,139,187
367,1.128,753.730,560,1168,1.128,4202.135,4007,4411,1.128,167.649,145,188
368,1.128,761.865,567,1176,1.128,4282.324,4066,4490,1.128,167.270,141,191
369,1.128,749.081,545,1158,1.128,4207.405,4055,4349,1.128,166.838,151,198
370,1.128,741.973,540,1127,1.128,4163.162,3905,4337,1.128,164.108,145,191
371,1.128,742.541,559,1205,1.128,4136.622,3947,4419,1.128,166.027,147,194
372,1.128,734.108,527,1193,1.128,4136.784,3945,4360,1.128,165.622,149,186
373,1.128,750.189,573,1124,1.128,4125.757,3953,4298,1.128,165.838,139,193
374,1.128,742.162,496,1120,1.128,4091.406,3885,4422,1.128,163.162,139,185
375,1.128,735.351,548,1186,1.128,4132.378,3949,4295,1.128,165.189,149,190
376,1.128,739.757,538,1195,1.128,4134.865,3944,4441,1.128,163.324,142,192
377,1.128,746.865,564,1127,1.128,4151.648,3935,4326,1.128,163.054,136,191
378,1.128,789.730,562,1248,1.128,4359.676,4076,4577,1.128,166.568,139,190
379,1.128,758.459,590,1212,1.128,4201.703,4010,4451,1.128,167.270,146,190
380,1.128,779.784,581,1244,1.128,4236.243,4038,4459,1.128,167.405,150,188
381,1.128,766.297,544,1192,1.128,4181.622,3988,4320,1.128,164.892,135,193
382,1.128,752.324,568,1186,1.128,4162.216,3881,4368,1.128,163.054,149,183
383,1.128,793.622,537,1221,1.128,4345.486,4168,4526,1.128,169.757,151,202
384,1.128,768.811,582,1185,1.128,4201.000,3954,4344,1.128,164.486,142,199
385,1.128,757.054,573,1163,1.128,4160.622,3983,4376,1.128,163.703,146,188
386,1.128,784.378,592,1241,1.128,4272.027,4023,4448,1.128,170.270,144,200
387,1.128,771.513,588,1192,1.128,4238.459,4023,4480,1.128,168.270,143,186
388,1.128,766.432,572,1201,1.128,4137.135,3919,4367,1.128,166.568,148,185
389,1.128,759.432,567,1172,1.128,4146.352,3992,4409,1.128,165.649,147,203
390,1.128,761.000,589,1227,1.128,4105.676,3895,4277,1.128,165.324,143,191
391,1.128,786.081,610,1229,1.128,4169.162,4012,4370,1.128,164.595,146,179
392,1.128,758.541,572,1223,1.128,4124.811,3896,4329,1.128,162.676,144,193
393,1.128,768.946,585,1182,1.128,4107.189,3889,4301,1.128,165.081,144,190
394,1.128,764.892,569,1153,1.128,4073.838,3866,4261,1.128,165.568,146,199
395,1.128,788.892,593,1224,1.128,4239.838,4081,4396,1.128,166.000,149,201
396,1.128,771.622,566,1176,1.128,4141.648,3903,4369,1.128,163.081,149,183
397,1.128,766.027,553,1127,1.128,4109.271,3959,4296,1.128,165.027,146,193
398,1.128,788.162,591,1214,1.128,4194.378,3978,4424,1.128,164.703,145,187
399,1.128,802.189,586,1280,1.128,4286.514,4118,4441,1.128,167.919,139,190
400,1.128,788.000,544,1165,1.128,4230.838,4009,4435,1.128,165.541,147,187
401,1.128,812.081,624,1236,1.128,4278.676,4080,4509,1.128,167.703,143,194
402,1.128,780.162,601,1200,1.128,4163.892,3977,4409,1.128,165.189,151,192
403,1.128,773.811,578,1226,1.128,4142.919,4024,4304,1.128,165.432,149,193
404,1.128,770.757,567,1189,1.128,4121.784,3928,4316,1.128,167.000,148,193
405,1.128,781.649,591,1139,1.128,4108.081,3881,4257,1.128,163.459,144,183
406,1.128,776.811,607,1207,1.128,4088.946,3916,4289,1.128,163.838,144,185
407,1.128,774.216,575,1152,1.128,4073.594,3794,4205,1.128,162.784,142,183
